partida_id,rodata,data,hora,mandante,visitante,vencedor,arena,mandante_placar,visitante_placar,mandante_estado,visitante_estado,ano,mes,dia_semana,tipo_resultado,diferenca_gols,total_gols,foi_equilibrado,foi_goleada,mandante_chutes,mandante_chutes_no_alvo,mandante_posse_de_bola,mandante_passes,mandante_precisao_passes,mandante_faltas,mandante_cartao_amarelo,mandante_cartao_vermelho,mandante_impedimentos,mandante_escanteios,visitante_chutes,visitante_chutes_no_alvo,visitante_posse_de_bola,visitante_passes,visitante_precisao_passes,visitante_faltas,visitante_cartao_amarelo,visitante_cartao_vermelho,visitante_impedimentos,visitante_escanteios,gols_contra,total_gols_registrados,gols_penalty,total_cartoes_amarelos,total_cartoes,total_cartoes_vermelhos
2482,16,2008-07-30,21:50,Figueirense,Sao Paulo,-,Orlando Scarpelli,1,1,SC,SP,2008,7,Wednesday,Empate,0,2,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2483,16,2008-07-30,21:50,Internacional,Santos,Santos,Beira Rio,0,1,RS,SP,2008,7,Wednesday,Vitória Visitante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2484,16,2008-07-31,20:30,Sport,Ipatinga,Sport,Ilha do Retiro,3,1,PE,MG,2008,7,Thursday,Vitória Mandante,2,4,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2485,16,2008-07-31,20:30,Vasco,Atletico-MG,Vasco,São Januário,6,1,RJ,MG,2008,7,Thursday,Vitória Mandante,5,7,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2486,16,2008-07-31,20:30,Coritiba,Gremio,Gremio,Couto Pereira,0,1,PR,RS,2008,7,Thursday,Vitória Visitante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2487,17,2008-08-02,18:20,Goias,Portuguesa,Goias,Serra Dourada,4,0,GO,SP,2008,8,Saturday,Vitória Mandante,4,4,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2488,17,2008-08-02,18:20,Nautico,Figueirense,Figueirense,Aflitos,1,2,PE,SC,2008,8,Saturday,Vitória Visitante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2489,17,2008-08-02,18:20,Fluminense,Internacional,Internacional,Maracanã,1,2,RJ,RS,2008,8,Saturday,Vitória Visitante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2490,17,2008-08-03,16:00,Gremio,Vitoria,Gremio,Olímpico,2,0,RS,BA,2008,8,Sunday,Vitória Mandante,2,2,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2491,17,2008-08-03,16:00,Ipatinga,Palmeiras,Palmeiras,Ipatingão,1,2,MG,SP,2008,8,Sunday,Vitória Visitante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2492,17,2008-08-03,16:00,Flamengo,Cruzeiro,Cruzeiro,Maracanã,1,2,RJ,MG,2008,8,Sunday,Vitória Visitante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2493,17,2008-08-03,16:00,Sao Paulo,Vasco,Sao Paulo,Morumbi,4,0,SP,RJ,2008,8,Sunday,Vitória Mandante,4,4,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2494,17,2008-08-03,18:10,Santos,Coritiba,Coritiba,Vila Belmiro,1,3,SP,PR,2008,8,Sunday,Vitória Visitante,2,4,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2495,17,2008-08-03,18:10,Atletico-MG,Sport,Atletico-MG,Mineirão,2,1,MG,PE,2008,8,Sunday,Vitória Mandante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2496,17,2008-08-03,18:10,Athletico-PR,Botafogo-RJ,Botafogo-RJ,Kyocera Arena,0,3,PR,RJ,2008,8,Sunday,Vitória Visitante,3,3,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2497,18,2008-08-06,19:30,Gremio,Ipatinga,Gremio,Olímpico,1,0,RS,MG,2008,8,Wednesday,Vitória Mandante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2498,18,2008-08-06,19:30,Vasco,Coritiba,Coritiba,São Januário,0,2,RJ,PR,2008,8,Wednesday,Vitória Visitante,2,2,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2499,18,2008-08-06,20:30,Athletico-PR,Nautico,Athletico-PR,Kyocera Arena,2,0,PR,PE,2008,8,Wednesday,Vitória Mandante,2,2,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2500,18,2008-08-06,20:30,Sport,Portuguesa,Sport,Ilha do Retiro,2,0,PE,SP,2008,8,Wednesday,Vitória Mandante,2,2,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2501,18,2008-08-06,21:50,Santos,Atletico-MG,Atletico-MG,Vila Belmiro,2,3,SP,MG,2008,8,Wednesday,Vitória Visitante,1,5,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2502,18,2008-08-06,21:50,Goias,Flamengo,Goias,Serra Dourada,2,1,GO,RJ,2008,8,Wednesday,Vitória Mandante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2503,18,2008-08-06,21:50,Fluminense,Sao Paulo,Fluminense,Maracanã,3,1,RJ,SP,2008,8,Wednesday,Vitória Mandante,2,4,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2504,18,2008-08-07,20:30,Palmeiras,Vitoria,Palmeiras,Palestra Itália,3,0,SP,BA,2008,8,Thursday,Vitória Mandante,3,3,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2505,18,2008-08-07,20:30,Figueirense,Botafogo-RJ,Botafogo-RJ,Orlando Scarpelli,1,2,SC,RJ,2008,8,Thursday,Vitória Visitante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2506,18,2008-08-07,20:30,Cruzeiro,Internacional,Cruzeiro,Mineirão,2,0,MG,RS,2008,8,Thursday,Vitória Mandante,2,2,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2507,19,2008-08-09,18:20,Flamengo,Athletico-PR,Flamengo,Maracanã,1,0,RJ,PR,2008,8,Saturday,Vitória Mandante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2508,19,2008-08-09,18:20,Sao Paulo,Goias,Sao Paulo,Morumbi,2,1,SP,GO,2008,8,Saturday,Vitória Mandante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2509,19,2008-08-09,18:20,Atletico-MG,Gremio,Gremio,Mineirão,0,4,MG,RS,2008,8,Saturday,Vitória Visitante,4,4,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2510,19,2008-08-10,16:00,Coritiba,Sport,Coritiba,Couto Pereira,3,0,PR,PE,2008,8,Sunday,Vitória Mandante,3,3,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2511,19,2008-08-10,16:00,Vitoria,Vasco,Vitoria,Barradão,5,0,BA,RJ,2008,8,Sunday,Vitória Mandante,5,5,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2512,19,2008-08-10,16:00,Portuguesa,Cruzeiro,Portuguesa,Canindé,2,1,SP,MG,2008,8,Sunday,Vitória Mandante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2513,19,2008-08-10,16:00,Botafogo-RJ,Palmeiras,Botafogo-RJ,Engenhão,1,0,RJ,SP,2008,8,Sunday,Vitória Mandante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2514,19,2008-08-10,18:10,Ipatinga,Fluminense,Ipatinga,Ipatingão,2,1,MG,RJ,2008,8,Sunday,Vitória Mandante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2515,19,2008-08-10,18:10,Nautico,Santos,Nautico,Aflitos,1,0,PE,SP,2008,8,Sunday,Vitória Mandante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2516,19,2008-08-10,18:10,Internacional,Figueirense,-,Beira Rio,1,1,RS,SC,2008,8,Sunday,Empate,0,2,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2517,20,2008-08-16,18:20,Athletico-PR,Ipatinga,Athletico-PR,Kyocera Arena,5,0,PR,MG,2008,8,Saturday,Vitória Mandante,5,5,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2518,20,2008-08-16,18:20,Figueirense,Portuguesa,Figueirense,Orlando Scarpelli,2,1,SC,SP,2008,8,Saturday,Vitória Mandante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2519,20,2008-08-16,18:20,Cruzeiro,Vitoria,Cruzeiro,Mineirão,2,1,MG,BA,2008,8,Saturday,Vitória Mandante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2520,20,2008-08-17,16:00,Gremio,Sao Paulo,Gremio,Olímpico,1,0,RS,SP,2008,8,Sunday,Vitória Mandante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2521,20,2008-08-17,16:00,Santos,Flamengo,-,Vila Belmiro,2,2,SP,RJ,2008,8,Sunday,Empate,0,4,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2522,20,2008-08-17,16:00,Vasco,Internacional,Vasco,São Januário,4,0,RJ,RS,2008,8,Sunday,Vitória Mandante,4,4,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2523,20,2008-08-17,16:00,Goias,Nautico,Goias,Serra Dourada,3,0,GO,PE,2008,8,Sunday,Vitória Mandante,3,3,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2524,20,2008-08-17,18:10,Fluminense,Atletico-MG,Fluminense,Maracanã,1,0,RJ,MG,2008,8,Sunday,Vitória Mandante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2525,20,2008-08-17,18:10,Sport,Botafogo-RJ,Botafogo-RJ,Ilha do Retiro,0,1,PE,RJ,2008,8,Sunday,Vitória Visitante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2526,20,2008-08-17,18:10,Palmeiras,Coritiba,Palmeiras,Palestra Itália,1,0,SP,PR,2008,8,Sunday,Vitória Mandante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2527,21,2008-08-20,19:30,Vitoria,Sport,-,Barradão,0,0,BA,PE,2008,8,Wednesday,Empate,0,0,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2528,21,2008-08-20,19:30,Coritiba,Figueirense,Coritiba,Couto Pereira,3,0,PR,SC,2008,8,Wednesday,Vitória Mandante,3,3,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2529,21,2008-08-20,20:30,Botafogo-RJ,Cruzeiro,Botafogo-RJ,Engenhão,1,0,RJ,MG,2008,8,Wednesday,Vitória Mandante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2530,21,2008-08-20,20:30,Sao Paulo,Athletico-PR,Sao Paulo,Morumbi,3,1,SP,PR,2008,8,Wednesday,Vitória Mandante,2,4,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2531,21,2008-08-20,22:00,Internacional,Palmeiras,Internacional,Beira Rio,4,1,RS,SP,2008,8,Wednesday,Vitória Mandante,3,5,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2532,21,2008-08-20,22:00,Nautico,Fluminense,Fluminense,Aflitos,1,3,PE,RJ,2008,8,Wednesday,Vitória Visitante,2,4,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2533,21,2008-08-20,22:00,Ipatinga,Santos,-,Ipatingão,1,1,MG,SP,2008,8,Wednesday,Empate,0,2,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2534,21,2008-08-21,20:30,Portuguesa,Vasco,Vasco,Antônio Guimarães,0,1,SP,RJ,2008,8,Thursday,Vitória Visitante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2535,21,2008-08-21,20:30,Atletico-MG,Goias,-,Mineirão,1,1,MG,GO,2008,8,Thursday,Empate,0,2,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2536,21,2008-08-21,20:30,Flamengo,Gremio,Flamengo,Maracanã,2,1,RJ,RS,2008,8,Thursday,Vitória Mandante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2537,22,2008-08-23,18:20,Fluminense,Sport,-,Maracanã,1,1,RJ,PE,2008,8,Saturday,Empate,0,2,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2538,22,2008-08-23,18:20,Figueirense,Vitoria,Vitoria,Orlando Scarpelli,1,2,SC,BA,2008,8,Saturday,Vitória Visitante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2539,22,2008-08-24,16:00,Coritiba,Sao Paulo,-,Couto Pereira,2,2,PR,SP,2008,8,Sunday,Empate,0,4,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2540,22,2008-08-24,16:00,Palmeiras,Portuguesa,Palmeiras,Pacaembu,4,2,SP,SP,2008,8,Sunday,Vitória Mandante,2,6,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2541,22,2008-08-24,16:00,Internacional,Flamengo,-,Beira Rio,1,1,RS,RJ,2008,8,Sunday,Empate,0,2,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2542,22,2008-08-24,16:00,Santos,Cruzeiro,Santos,Vila Belmiro,2,0,SP,MG,2008,8,Sunday,Vitória Mandante,2,2,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2543,22,2008-08-24,16:00,Ipatinga,Goias,Ipatinga,Ipatingão,1,0,MG,GO,2008,8,Sunday,Vitória Mandante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2544,22,2008-08-24,18:10,Vasco,Botafogo-RJ,-,São Januário,1,1,RJ,RJ,2008,8,Sunday,Empate,0,2,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2545,22,2008-08-24,18:10,Atletico-MG,Athletico-PR,Atletico-MG,Mineirão,4,0,MG,PR,2008,8,Sunday,Vitória Mandante,4,4,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2546,22,2008-08-24,18:10,Nautico,Gremio,-,Aflitos,1,1,PE,RS,2008,8,Sunday,Empate,0,2,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2547,23,2008-08-30,18:20,Goias,Figueirense,Goias,Serra Dourada,2,0,GO,SC,2008,8,Saturday,Vitória Mandante,2,2,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2548,23,2008-08-30,18:20,Vitoria,Ipatinga,-,Barradão,0,0,BA,MG,2008,8,Saturday,Empate,0,0,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2549,23,2008-08-30,18:20,Botafogo-RJ,Nautico,-,Engenhão,1,1,RJ,PE,2008,8,Saturday,Empate,0,2,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2550,23,2008-08-31,16:00,Gremio,Vasco,Gremio,Olímpico,2,1,RS,RJ,2008,8,Sunday,Vitória Mandante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2551,23,2008-08-31,16:00,Sport,Internacional,Sport,Ilha do Retiro,1,0,PE,RS,2008,8,Sunday,Vitória Mandante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2552,23,2008-08-31,16:00,Athletico-PR,Palmeiras,Palmeiras,Kyocera Arena,1,2,PR,SP,2008,8,Sunday,Vitória Visitante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2553,23,2008-08-31,16:00,Sao Paulo,Santos,-,Morumbi,0,0,SP,SP,2008,8,Sunday,Empate,0,0,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2554,23,2008-08-31,18:10,Portuguesa,Atletico-MG,-,Canindé,1,1,SP,MG,2008,8,Sunday,Empate,0,2,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2555,23,2008-08-31,18:10,Cruzeiro,Coritiba,-,Mineirão,1,1,MG,PR,2008,8,Sunday,Empate,0,2,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2556,23,2008-08-31,18:10,Flamengo,Fluminense,-,Maracanã,2,2,RJ,RJ,2008,8,Sunday,Empate,0,4,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2557,24,2008-09-03,19:30,Goias,Athletico-PR,Goias,Serra Dourada,4,0,GO,PR,2008,9,Wednesday,Vitória Mandante,4,4,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2558,24,2008-09-03,22:00,Santos,Vitoria,Santos,Vila Belmiro,2,0,SP,BA,2008,9,Wednesday,Vitória Mandante,2,2,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2559,24,2008-09-03,22:00,Figueirense,Flamengo,Flamengo,Orlando Scarpelli,2,3,SC,RJ,2008,9,Wednesday,Vitória Visitante,1,5,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2560,24,2008-09-03,22:00,Atletico-MG,Sao Paulo,-,Mineirão,1,1,MG,SP,2008,9,Wednesday,Empate,0,2,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2561,24,2008-09-04,20:30,Palmeiras,Sport,Sport,Palestra Itália,0,3,SP,PE,2008,9,Thursday,Vitória Visitante,3,3,False,True,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2562,24,2008-09-04,20:30,Vasco,Cruzeiro,Cruzeiro,São Januário,1,3,RJ,MG,2008,9,Thursday,Vitória Visitante,2,4,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2563,24,2008-09-06,18:20,Internacional,Portuguesa,Internacional,Beira Rio,1,0,RS,SP,2008,9,Saturday,Vitória Mandante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2564,24,2008-09-06,18:20,Fluminense,Gremio,-,Maracanã,0,0,RJ,RS,2008,9,Saturday,Empate,0,0,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2565,24,2008-09-06,18:20,Nautico,Ipatinga,Nautico,Aflitos,2,0,PE,MG,2008,9,Saturday,Vitória Mandante,2,2,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2566,24,2008-09-06,18:20,Coritiba,Botafogo-RJ,Botafogo-RJ,Couto Pereira,0,1,PR,RJ,2008,9,Saturday,Vitória Visitante,1,1,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2567,25,2008-09-13,18:20,Gremio,Goias,Goias,Olímpico,1,2,RS,GO,2008,9,Saturday,Vitória Visitante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
